CellCondition,Timepoint,WellID,Protein,Dose,B-->B,B-->M14,M14-->M14,B-->M16,M14-->M16,M16-->M16,B-->NK,M14-->NK,M16-->NK,NK-->NK,B-->Negs,M14-->Negs,M16-->Negs,NK-->Negs,Negs-->Negs,B-->T0,M14-->T0,M16-->T0,NK-->T0,Negs-->T0,T0-->T0,B-->T4,M14-->T4,M16-->T4,NK-->T4,Negs-->T4,T0-->T4,T4-->T4,B-->T8,M14-->T8,M16-->T8,NK-->T8,Negs-->T8,T0-->T8,T4-->T8,T8-->T8
Activated,24,2,OLR1,80,1.207682299,0.744845517,7.242006186,0.675439457,1.104572044,8.814484915,1.008251765,0.402723757,0.46575878,0.996736095,0.51314305,1.14750594,1.090130643,0.678888681,2.806494841,1.065425334,0.512837021,0.262335861,0.935676121,0.444951283,1.217987924,1.183727843,0.390207604,0.32436007,0.983363754,0.623218333,1.057066301,1.255515176,1.104874496,0.41399524,0.513283928,0.965296784,0.598528962,0.883248318,1.13843688,1.221269427
Activated,24,102,OLR1,80,1.244968093,0.720157187,6.30659721,0.967679745,1.028616122,0,0.966523616,0.462324236,0.944557171,0.70384744,0.844799777,0.88813009,1.241121431,0.464864479,1.428815881,0.87768736,0.468007822,0.854927658,0.872164103,0.682801328,0.686438266,1.182226066,0.377788893,0.513277728,0.880298899,0.693252998,0.956709008,1.351592586,1.148911325,0.378255638,0.383039899,0.860810096,0.672474548,1.030862989,1.260280135,1.186277207
Activated,24,142,OLR1,80,1.163616089,0.638912293,6.482980845,0.886630919,2.754048254,3.639853248,0.923102075,0.6119312,0.539167451,1.009509784,0.571964981,1.075478485,0.620244051,0.624757261,2.21952804,0.585809715,0.459008042,1.364944968,0.930063853,0.581478798,0.796217898,1.250116397,0.467575706,0.823954071,0.920267621,0.744145067,0.741558664,1.259000512,1.179407917,0.428612263,0.909543393,0.87077907,0.721924577,0.807818145,1.265702959,1.100518125
Activated,24,259,OLR1,80,1.445419886,0.529399813,4.845473819,1.01322858,0.986079872,0,0.925926413,0.496678607,0.506988175,0.902897299,0.682213665,1.004413362,1.277233158,0.722104672,1.946744677,0.845728062,0.567632694,0.253494088,0.756974503,0.919042309,1.568670055,1.054846316,0.487335342,0.510968661,0.994754794,0.632207794,0.82521753,1.317539026,1.098483447,0.466364268,0.64082927,1.007532587,0.776654438,0.949893423,1.243420628,1.170350321
Activated,24,345,OLR1,80,1.036094663,0.290069846,10.48502211,1.000988892,1.569352244,17.32994102,0.828608529,0.647314875,0.554596034,0.804588994,0.660353866,1.759340161,0.560420978,0.633692649,1.884798912,0.673674383,0.902724742,0.37382063,0.861341628,0.84621088,1.290177397,1.120107841,0.492124424,0.500536807,0.875665595,0.763078501,0.913115818,1.25568438,0.921639868,0.577587894,0.81078179,0.871812191,0.671214377,1.03536117,1.19229185,1.271495703
Activated,24,78,PBS,0,1.293815452,0.516206921,1.013578286,0.466223792,0.589629676,1.008016824,0.908409666,0.543574326,0.345674834,1.022781524,0.646575602,0.879855956,0.981541674,0.801153701,1.642962575,0.970537762,0.617890793,0.566231673,0.934533865,0.967091037,1.109387391,1.185775923,0.526134824,0.716342412,1.036675766,0.760939605,1.016563891,1.306742116,1.128668647,0.543778528,0.521427529,1.00394181,0.787754587,1.268087517,1.314737474,1.28201775
Activated,24,166,PBS,0,1.493062608,0.597701299,1.322095314,0.510107143,0.623556297,1.448693293,0.806452428,0.477968263,0.5816654,0.770118468,0.846933616,0.705533588,0.458147279,0.889653395,1.257631768,0.996044622,0.481014334,0.718411494,1.009573862,0.768682019,1.039098919,1.145707616,0.51993011,0.656225534,1.045142751,0.866785431,1.138984966,1.368696123,1.075999147,0.478292419,0.573919186,0.870480857,0.810962631,1.151553453,1.331944236,1.319935867
Activated,24,270,PBS,0,1.301628283,0.622664286,0.853653063,0.564202512,0.308614532,1.895329652,1.001708214,0.634292594,0.521712523,1.160350322,0.816078634,0.705404645,1.015355171,0.749030123,1.610063199,0.977480853,0.40022432,0.518472414,0.938753039,0.86412069,1.06459669,1.202202875,0.540811429,0.738353329,1.051924738,0.78629835,1.022813664,1.405165472,1.071598469,0.563674233,0.525241899,1.088928344,0.840021016,1.152565471,1.221947105,1.177619974
Activated,24,358,PBS,0,1.447463365,0.508731039,0.809418593,0.557931333,0.556291324,1.062010709,1.034083691,0.50294832,0.684124022,0.937550786,0.79350234100000006,0.667549588,0.58410589,0.59050705,1.656736706,0.869298112,0.442038856,0.670149817,0.848244426,0.714826471,1.252971329,1.145241037,0.398525563,0.570616146,1.096560915,0.772152913,1.110003346,1.41900636,1.184143128,0.531298081,0.724497383,0.923585294,0.672333571,0.959045714,1.2575936,1.243132069
Activated,24,31,PI16,200,1.622821528,0.289322457,5.533646317,0.663689053,1.639110843,8.164627598,0.982845407,0.534481972,0.909086686,1.088134747,0.612250427,1.161565531,0.710550513,0.721932756,2.257077124,0.762495931,0.761374888,0.884918738,1.108472263,0.693113691,1.102981535,1.328920241,0.363127335,0.651694673,0.997736329,0.640076377,1.074639375,1.186855057,1.106451922,0.468202656,1.060081486,0.879355409,0.622732597,1.005343127,1.183400346,1.090102412
Activated,24,107,PI16,200,1.065832631,0.5527092,7.733590179,1.496329382,2.937915006,5.125724053,0.865998772,0.350423273,0.717703169,0.982595269,0.606074226,0.873147278,0.587583001,0.703893705,1.466887427,0.908893292,0.422567342,1.020800977,1.000526876,0.702111891,1.219770659,1.179441316,0.338389341,0.701774121,0.945189886,0.647409041,1.053192185,1.339257539,1.004678299,0.327742484,0.750495422,1.080866722,0.749710932,1.030227599,1.117689841,1.17958852
Activated,24,129,PI16,200,1.501046064,0.801713752,10.38021891,0.681352571,1.809165994,4.484538737,0.976328378,0.606732498,0.273447484,0.917049489,0.578958294,0.954978773,1.039254061,0.887168101,2.943580089,0.73403447,0.376132449,0,0.759732958,0.766048097,1.095754549,1.132652953,0.603732922,0.498841949,0.807745433,0.762119645,0.86111663,1.17828835,1.027062681,0.648183876,0.764167111,0.906821196,0.735601659,1.113223618,1.123200163,1.198896776
Activated,24,252,PI16,200,1.167408399,0.387937152,7.180594976,0.703828832,1.844364058,4.684684707,0.93893921,0.410077387,0.374974763,1.013805834,0.73482945,1.830323222,0.764222628,0.632094489,2.057042962,0.785454495,0.302685567,0.25627378,1.46324944,0.731613566,2.635638442,1.011384288,0.374555726,0.688924222,0.919055792,0.610093694,1.098316202,1.230221824,1.056261023,0.42965813,0.516946571,0.965481857,0.665274725,1.231722927,1.178937442,1.104261653
Activated,24,361,PI16,200,1.500094691,0.332986065,5.729902204,0.844280798,3.560802603,0,0.853814709,0.415501433,0.702331454,0.728474281,0.547017945,1.597208885,0.599955165,0.71174104,1.495065122,0.530915612,0.399418976,0.613769922,1.432386519,0.795335301,2.284475879,1.113820214,0.398160937,0.442776593,0.892108724,0.63113461,0.790152309,1.232545455,1.029157582,0.418124548,0.706765365,1.017139114,0.704492808,1.060480174,1.201774262,1.314312587
Activated,24,26,PI16,80,1.187589486,0.731485489,5.414969608,0.460288488,0.929285137,0,0.919161249,0.542708236,0.528774319,1.225268288,0.721243371,1.382091282,0.559082115,0.568754816,1.455128626,0.902822035,0.497106678,0.250244178,1.074866573,0.737711699,1.552825227,1.165007474,0.412641339,0.623172634,1.085940009,0.76959287,0.900062658,1.116082327,1.092430398,0.513091676,0.28913177,1.006592081,0.668058935,1.057919257,1.164466085,1.163704316
Activated,24,35,PI16,80,1.62021717,0.482829694,4.836990665,0.116545099,1.336536894,3.118586087,0.935482533,0.70655466,0.60561828,1.019277195,0.679195838,1.401196574,1.298167414,0.606906145,2.001427699,0.774229113,0.56915668,0.398409676,0.992911615,0.681807947,0.81437044,1.159987129,0.337139116,0.599993343,0.970971369,0.699322384,1.006684865,1.290812745,1.000949266,0.45375861,0.643846677,0.991926286,0.690877263,0.959624636,1.195772209,1.162652034
Activated,24,177,PI16,80,1.423800176,0.746659709,6.274600288,0.487644035,0.416740303,0,0.819149399,0.490685461,0.922945118,0.95630458,0.673692964,0.983551746,0.564022016,0.752647123,2.034606863,0.886236647,0.600185795,0.671968814,0.854497035,0.522192632,0.760385763,1.110545056,0.410938022,0.460086755,1.042817119,0.582653374,0.993919474,1.288129872,1.110243769,0.518307167,0.665915041,0.965977963,0.663151538,0.931643818,1.204237269,1.135055186
Activated,24,185,PI16,80,1.388104945,0.475199382,6.020201089,0.278641654,0.363387763,0,0.910125044,0.583053624,0.512825876,0.940372843,0.569339919,1.336498262,0.914292929,0.901143547,1.524407633,0.946380165,0.391813444,0.24123416,0.884705952,0.670352617,1.144459734,1.247038556,0.383602088,0.688854077,0.907894194,0.683649823,0.864760487,1.356957237,1.032696291,0.447435439,0.495863746,0.868225847,0.70247364,0.956433455,1.231070665,1.077284539
Activated,24,263,PI16,80,1.215932689,0.615054106,6.152697881,1.0106790939999999,2.538525699,4.320375469,0.936584104,0.435102275,0.569623541,0.708967555,0.68461111,0.927835001,0.853569622,0.711250305,1.861767661,0.756610263,0.735483706,0.653080013,0.872539625,0.808575254,1.053028238,1.158183611,0.493983379,0.794014951,0.975441825,0.697620145,0.884893999,1.225989381,1.051798231,0.570290912,0.672943276,0.980067489,0.724078783,0.970290305,1.226687452,1.131288972
Activated,24,46,PTPRF,200,1.200028391,0.553747521,6.160115275,0.237588525,1.080679181,12.98280344,0.879713066,0.590371034,0.788050826,0.920811446,0.715401541,0.943196326,1.274753814,0.945719279,2.596022314,0.882795529,0.438046294,0.365451051,0.942765958,0.717657205,1.234443436,1.24930492,0.369165014,0.514775137,1.03594626,0.708489449,0.882795529,1.2464063,1.102917288,0.45311726,0.397662011,0.930650933,0.721138227,0.994998247,1.177307603,1.077885688
Activated,24,72,PTPRF,200,1.044703203,0.40358006,6.75234553,0.95417857,0.321216782,0,0.922135259,0.274073026,0.52896893,0.822072982,0.636691096,1.387124989,0.191227976,0.559413185,1.112286467,0.79305079,0.539881505,0.561069947,0.683891229,0.692255366,0.725393862,1.082510278,0.525415549,0.411505583,0.918530107,0.720782373,1.010848806,1.275478177,1.090193143,0.333974576,0.347081898,0.951885057,0.830978154,0.957298886,1.279434216,1.242986262
Activated,24,179,PTPRF,200,1.14502837,0.43027792,3.436177302,0.468695592,1.58793042,6.053984725,0.874282746,0.328537328,0.238580679,0.883806259,0.608954869,1.166849829,0.580254127,0.754616205,1.211180073,0.639689521,0.593910984,0.476691711,0.929901071,0.670109753,1.388786874,1.12301974,0.483429134,0.511964882,1.024938561,0.677167607,0.850587323,1.309244653,1.128543748,0.348262855,0.621500998,0.892868429,0.6498413,0.974292904,1.317778015,1.113655545
Activated,24,284,PTPRF,200,1.335053362,0.793752897,5.829393329,1.287766938,2.64538043,0,0.84764406,0.38269518,0.605354193,1.241359232,0.642801312,1.08990944,1.105152929,0.749825278,1.569131419,0.923832803,0.516400794,0.54456811,1.406226512,0.765141075,1.984347564,1.099398199,0.53281903,0.492558796,0.972647749,0.712301646,1.081884376,1.186495725,1.105055978,0.437795076,0.320607505,0.831144519,0.611686789,1.045592012,1.15413365,1.125236989
Activated,24,324,PTPRF,200,1.169725475,0.405751548,6.923313121,0.302857615,0.444094098,0,0.970439245,0.380802778,0.987344598,1.143693703,0.575429468,1.006613289,0.243083085,0.691141219,1.264032044,0.875653538,0.275145257,0.376514562,1.478333896,0.65262524,1.788444167,1.059437787,0.342119657,0.802566413,0.86670092,0.703201048,1.000404019,1.216728442,1.010963452,0.480785633,0.657917183,0.970935738,0.653531068,1.127755866,1.256766087,1.073161019
Activated,24,58,PTPRF,80,1.189069348,0.582642705,7.060159861,1.25174207,1.373909089,2.95168856,0.907317008,0.693551603,0.764111443,1.112667499,0.590362029,1.322959053,0.145011641,0.638172315,1.70980445,0.79516402,0.59348368,0.375009612,0.982932292,0.939604115,1.762852562,1.001060746,0.400236283,0.730071904,0.92922861,0.613728345,0.896632025,1.219447329,1.067499714,0.436174753,0.78089351,0.903738233,0.834981687,1.079658697,1.230835749,1.235261739
Activated,24,82,PTPRF,80,1.270995982,0.481321587,7.153335953,1.463627259,0.359659875,0,0.983802261,0.652729258,0.565485031,0.815754149,0.817014623,1.283849174,0.60246823,0.738272124,1.805427531,1.010842338,0.549086306,1.656438172,0.986646737,0.875978555,1.083794813,1.128118148,0.512657121,1.212488628,0.878582637,0.755704184,1.032577875,1.180713129,1.07056077,0.57653527,0.714249511,0.900430121,0.849866507,0.842606521,1.132853339,1.185189419
Activated,24,238,PTPRF,80,1.43068042,0.647902269,6.079540613,0.830438202,0,0,1.093378772,0.495150823,0.793314399,0.88475337,0.586383088,1.022121683,0.218347976,0.524234092,1.512692872,0.869000667,0.543613351,1.203507632,0.932101583,0.641367704,1.281488688,1.274852396,0.299684574,0.512154443,0.939581741,0.607280307,1.062471581,1.348406619,1.130555499,0.299522635,1.001172545,0.888935662,0.602138257,0.940008656,1.250348301,1.23817643
Activated,24,296,PTPRF,80,1.432218896,0.426221558,6.19801757,0.827839494,1.270704678,11.72327541,0.9089619,0.465074911,0.643603668,0.86371055,0.657223793,1.24900972,0.295464665,0.638022281,1.816987581,1.054400024,0.877812702,1.518474392,1.167091888,0.739896194,0.524486977,1.081627023,0.471863272,0.403085113,0.923526529,0.788342722,0.918899321,1.275065153,1.116220885,0.380746673,0.854439352,0.913845473,0.760890979,1.008349505,1.142495683,1.116336472
Activated,24,352,PTPRF,80,2.011084324,0.546843464,6.165994883,0.50705236,2.322663613,0,0.813396494,0.451629036,0.194427172,1.101753974,0.777080244,1.27128038,0.255401374,0.936471703,1.649530173,0.681940371,0.740450651,0,1.138922334,0.992310668,1.300423932,1.34706469,0.373971078,0.631101462,1.018026763,0.55268057,0.808357516,1.247231625,1.081237821,0.356961801,0.537854606,0.978596575,0.770314943,0.964488874,1.139652588,1.095257407
Activated,24,36,rCD4,200,1.534179137,0.597006191,5.686547833,0.729954715,1.349679958,10.89160338,0.937813771,0.427604397,0.713931319,0.883949516,0.787072018,1.095850419,0.353730321,0.618309098,1.815138823,0.758051085,0.438009345,0.66274379,0.936417463,0.889665129,1.147088624,1.248890831,0.530040467,0.618405297,0.943581322,0.686208799,0.840389463,1.250374502,1.157425099,0.359443114,0.334687193,0.98722518,0.652185013,0.963962264,1.195072902,1.177012528
Activated,24,141,rCD4,200,1.219491222,0.381255034,4.580199281,0.493624939,1.104636297,6.038678424,0.884337981,0.402800394,0.574428388,0.573745357,0.790929803,0.948185663,0.518341496,0.64921091,1.463319816,1.065439382,0.384555717,0.630671376,0.614923339,0.649618585,1.18559632,1.182188469,0.370096852,0.168599677,0.882091056,0.72681978,0.956718793,1.351517186,1.191065896,0.382955901,0.439633375,0.881208395,0.639728107,1.239697244,1.273045922,1.222782375
Activated,24,181,rCD4,200,1.144272113,0.413789962,6.702360912,0.869964659,1.966220704,8.098956708,0.917764915,0.556140782,0.325041741,0.927655358,0.658873021,1.006168377,1.015391587,0.822792227,1.704299056,0.817602754,0.547519036,0.493337464,1.201169479,0.77755875,1.262142549,1.08104452,0.451799769,0.385664605,0.910346181,0.687672609,1.085864472,1.311395694,1.131588523,0.492609563,0.243211913,0.947469018,0.717874447,1.191121085,1.146827815,1.117167995
Activated,24,271,rCD4,200,1.469266734,0.374737473,5.270824836,0.761828929,1.233682432,3.51125,0.915531257,0.493472973,0.646809211,1.079636427,0.6203002,0.796785979,0.436110669,0.573829827,2.383330916,0.706875438,0.467619036,0.623866743,0.820877293,0.723208581,0.788241655,1.153140014,0.407931926,0.477138502,1.021243811,0.721026175,1.012606008,1.213904632,1.227492451,0.448783758,0.743637997,1.056748733,0.648349801,1.062197648,1.138319406,1.181470352
Activated,24,378,rCD4,200,1.478380628,0.607227259,9.337961847,1.008483032,1.435971022,0,1.114345891,0.614849471,0.274500538,0.78862033,0.599336192,1.16629976,0.393697285,0.728666246,1.653403811,0.867622041,0.508694188,1.50864162,0.902962296,0.757110163,0.661684921,1.308521477,0.511722129,0.653744702,0.90597217,0.66911271,0.82159211,1.354799876,1.058538623,0.530891887,1.393499671,0.888872216,0.577195153,0.936009164,1.172362163,1.075600089
Activated,24,69,rCD4,80,1.140397349,0.240465859,4.70542253,0.690137016,1.0128422,3.875809484,0.869061428,0.375126741,0.41013857,0.911419044,0.652533397,0.838624685,0.621123315,0.566898263,1.468200143,0.776404143,0.422017583,0.201865077,0.971942965,0.630828367,1.682208977,1.166868192,0.351045368,0.438043567,0.878404826,0.684443074,0.880650089,1.463445734,1.234942397,0.331535908,0.42289247,0.962136307,0.635355273,0.980141401,1.223558682,1.277559766
Activated,24,124,rCD4,80,1.316057164,0.398422785,5.727913454,1.14370776,1.486820088,4.534801269,0.880354,0.567339244,0.358010626,0.778830135,0.740969204,0.963259966,0.17282017,0.645801689,1.738739518,0.804169519,0.425912004,0.708562698,0.857733793,0.612071437,1.033320602,1.142966377,0.449772715,0.587917191,1.083005352,0.728174875,0.852275789,1.251293071,0.993787776,0.498313585,0.675491748,0.933245178,0.656442057,1.032001282,1.216313289,1.257742828
Activated,24,266,rCD4,80,1.660235667,0.512346164,10.10322392,0.752585035,0.446157903,0,0.899450258,0.559109271,0.577934499,0.751070995,0.626758515,1.238545599,1.080208804,0.651771557,2.308988913,1.028040995,0.427689493,0,0.831016927,0.828395423,1.373078949,1.174436073,0.353792496,0.443065312,0.957704766,0.628158391,0.995069807,1.28953416,1.06973453,0.320970137,0.794659937,0.865072842,0.691880576,0.927968902,1.203006447,1.213784376
Activated,24,290,rCD4,80,0.948712516,0.526570962,6.52849007,0.737756565,1.046455309,9.896477351,0.941549236,0.5956999,1.090377882,0.98778549,0.721597245,1.051197554,0.523227655,0.75903697,1.936416546,0.983435265,0.39344267,1.353034013,0.770221356,0.590164005,1.664866071,1.150639581,0.443466075,0.89378666,0.977184625,0.683373951,1.019878258,1.268610986,1.02045586,0.463821895,0.75628102,0.869366063,0.731719023,1.028808068,1.192666278,1.072664085
Activated,24,363,rCD4,80,1.363680325,0.56484491,8.705346894,1.400724273,0,0,0.99746957,0.533288344,1.015656252,1.159572587,0.557719573,1.436942996,0.93295947,0.722140913,1.886841578,0.739105574,0.454429748,0.540917991,1.088589015,0.564076559,1.070327088,1.171234982,0.418202482,0.609545947,0.880708918,0.568226064,0.896216271,1.27105452,1.133574271,0.442370447,0.658204416,0.980732797,0.707183949,1.1848263,1.143200027,1.184933624
Activated,24,64,SEM4D,200,1.382336635,0.514645061,4.586204092,0.542092798,1.53707325,4.625858543,0.933704987,0.936344192,0.580166205,1.034856107,0.754327243,1.450069104,1.500131013,0.786782,2.15499095,0.821150421,0.649010521,0.640897889,0.875250741,0.730583286,0.710354803,1.12651526,0.421741041,1.019553205,0.852469235,0.755733508,1.002243761,1.20611053,1.114850481,0.678956476,0.498954061,1.039487628,0.745293016,1.15214146,1.112801617,1.046464055
Activated,24,150,SEM4D,200,1.149855879,0.525553523,3.783364853,0.844512863,0.917845913,0,0.787313085,0.55718646,1.101415096,1.047510545,0.645105311,1.04519241,0.485079187,0.654381335,0.984680031,0.872933969,0.379493983,0.675146273,0.956324838,0.785532883,1.86098011,1.098148602,0.350411267,1.137442692,0.973774468,0.633549686,1.012929735,1.276372608,1.084199411,0.423512958,0.526225403,1.014011026,0.67502929,0.979082842,1.212129144,1.246641108
Activated,24,172,SEM4D,200,1.221477155,0.370265624,4.934758346,0.495543466,0.674644382,0,0.810789972,0.359264869,0.397199669,0.919646423,0.410779452,0.955376337,0.987555099,0.612785016,1.664550108,0.802308469,0.449762921,0.544610885,1.147465711,1.034581532,2.074708131,1.100647422,0.419390402,0.555442646,0.956806604,0.62925805,1.042116202,1.176140811,1.309182485,0.453995177,0.244326958,0.910771165,0.767942134,1.215817483,1.196094601,1.247484236
